,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
4391,GRZ,2017-01-17,2017-05-14,117,Tuesday,186012,USD,54153,499999,18346,0.10830621661243323,0.3387808616327812,0.03669207338414677,30-55,F,todd44,jimenezrichard@west.com,Linda Castillo PhD,F,29
4392,BYU,2018-01-17,2018-12-05,322,Wednesday,624158,EUR,43636,500004,397604,0.08727130182958537,9.111834265285545,0.795201638386893,35-50,M,uguzman,adamsjacob@yahoo.com,Jonathan Gonzalez,M,28
4393,GRZ,2017-09-24,2018-02-25,154,Sunday,586134,GBP,57088,499999,420876,0.11417622835245671,7.3724075112107625,0.841753683507367,30-45,F,uguzman,adamsjacob@yahoo.com,Jonathan Gonzalez,M,28
4394,BYU,2017-07-14,2019-01-02,537,Friday,419479,GBP,91688,500002,304646,0.18337526649893401,3.3226376406945293,0.6092895628417486,40-55,M,uguzman,adamsjacob@yahoo.com,Jonathan Gonzalez,M,28
4395,AKX,2016-11-25,2018-06-17,569,Friday,781357,USD,78360,499997,443034,0.15672094032564196,5.653828483920368,0.8860733164398986,40-45,F,uguzman,adamsjacob@yahoo.com,Jonathan Gonzalez,M,28
4396,AKX,2018-02-17,2018-12-05,291,Saturday,938964,USD,26020,499995,727734,0.05204052040520405,27.96825518831668,1.4554825548255483,30-45,B,uguzman,adamsjacob@yahoo.com,Jonathan Gonzalez,M,28
4397,BYU,2017-01-12,2018-04-12,455,Thursday,756593,USD,32345,500000,577172,0.06469,17.84424176843407,1.154344,35-55,B,uguzman,adamsjacob@yahoo.com,Jonathan Gonzalez,M,28
4398,BYU,2018-02-03,2020-09-01,941,Saturday,699362,USD,17989,500001,53913,0.03597792804414391,2.996998165545611,0.1078257843484313,30-50,B,uguzman,adamsjacob@yahoo.com,Jonathan Gonzalez,M,28
4399,BYU,2018-02-17,2018-05-09,81,Saturday,303380,GBP,60496,499998,58924,0.12099248396993588,0.9740148108965883,0.11784847139388557,30-55,F,james89,gdiaz@lambert.info,Gregory Cantu,M,71
4400,BYU,2017-02-05,2018-12-18,681,Sunday,832070,EUR,42409,500000,666724,0.084818,15.721285576174868,1.333448,30-40,F,james89,gdiaz@lambert.info,Gregory Cantu,M,71
4401,AKX,2016-09-23,2017-03-01,159,Friday,25275,USD,53355,499999,20664,0.10671021342042684,0.3872926623559179,0.04132808265616531,25-45,B,james89,gdiaz@lambert.info,Gregory Cantu,M,71
4402,GRZ,2017-08-07,2019-03-02,572,Monday,997073,USD,23134,499998,663379,0.04626818507274029,28.67549926515086,1.3267633070532283,30-45,M,james89,gdiaz@lambert.info,Gregory Cantu,M,71
4403,BYU,2017-03-17,2017-09-17,184,Friday,314443,EUR,50593,500001,132420,0.10118579762840474,2.617358132547981,0.26483947032105937,40-50,F,james89,gdiaz@lambert.info,Gregory Cantu,M,71
4404,KTR,2017-06-01,2017-07-25,54,Thursday,955191,USD,10495,499999,612117,0.02099004198008396,58.32463077656027,1.224236448472897,40-55,F,james89,gdiaz@lambert.info,Gregory Cantu,M,71
4405,BYU,2018-04-21,2020-02-22,672,Saturday,216923,USD,73470,500003,168073,0.1469391183652898,2.2876412141009936,0.33614398313610117,20-25,F,vpayne,dpope@hotmail.com,Mario Mccullough,M,67
4406,GRZ,2017-06-12,2018-02-04,237,Monday,964867,USD,40868,500000,488426,0.081736,11.951306645786435,0.976852,35-50,B,vpayne,dpope@hotmail.com,Mario Mccullough,M,67
4407,KTR,2018-03-05,2018-05-23,79,Monday,189750,GBP,42265,499998,91949,0.08453033812135248,2.1755353129066606,0.18389873559494238,45-70,M,vpayne,dpope@hotmail.com,Mario Mccullough,M,67
4408,AKX,2016-08-17,2016-09-21,35,Wednesday,354045,GBP,11421,500000,140448,0.022842,12.297346992382453,0.280896,40-60,M,vpayne,dpope@hotmail.com,Mario Mccullough,M,67
4409,BYU,2017-11-24,2018-08-30,279,Friday,13811,USD,48826,500001,8280,0.0976518046963906,0.16958178019907427,0.01655996688006624,40-60,B,vpayne,dpope@hotmail.com,Mario Mccullough,M,67
4410,KTR,2018-04-26,2018-02-09,-76,Thursday,343905,GBP,20478,500000,94097,0.040956,4.595028811407364,0.188194,30-35,M,vpayne,dpope@hotmail.com,Mario Mccullough,M,67
4411,GRZ,2016-10-10,2017-12-06,422,Monday,674851,USD,56305,500000,244332,0.11261,4.339436994938283,0.488664,30-40,M,vpayne,dpope@hotmail.com,Mario Mccullough,M,67
4412,BYU,2017-01-03,2018-10-08,643,Tuesday,298911,USD,42070,500002,188683,0.08413966344134624,4.484977418588067,0.37736449054203786,35-50,M,vpayne,dpope@hotmail.com,Mario Mccullough,M,67
4413,AKX,2017-01-06,2018-11-01,664,Friday,293382,EUR,28307,499997,291657,0.056614339686038115,10.303352527643339,0.5833174999049995,35-60,M,iporter,robert70@hotmail.com,Brian Tran,M,80
4414,GRZ,2017-02-24,2017-07-19,145,Friday,728542,EUR,73215,499997,541960,0.1464308785852715,7.402308270163218,1.0839265035590213,35-40,M,iporter,robert70@hotmail.com,Brian Tran,M,80
4415,GRZ,2018-07-25,2019-08-27,398,Wednesday,493110,GBP,23228,500000,411490,0.046456,17.715257447907696,0.82298,30-45,B,iporter,robert70@hotmail.com,Brian Tran,M,80
4416,BYU,2017-06-10,2019-01-10,579,Saturday,209529,GBP,42821,499997,150519,0.08564251385508313,3.515074379393288,0.3010398062388374,20-40,M,jcruz,jill38@blackwell.com,Richard Vance,M,24
4417,AKX,2016-04-10,2018-01-09,639,Sunday,202354,EUR,56131,500001,59421,0.11226177547644904,1.058612887709109,0.11884176231647536,30-50,B,jcruz,jill38@blackwell.com,Richard Vance,M,24
4418,GRZ,2017-01-07,2018-03-02,419,Saturday,894899,GBP,10932,499996,120581,0.021864174913399308,11.030095133552873,0.2411639293114345,25-40,M,jcruz,jill38@blackwell.com,Richard Vance,M,24
4419,GRZ,2017-06-24,2017-10-16,114,Saturday,603906,USD,27382,499998,388281,0.05476421905687623,14.18015484624936,0.7765651062604251,45-50,B,jenniferpace,lisa26@gmail.com,Bobby Mcfarland,M,24
4420,AKX,2016-11-10,2018-05-14,550,Thursday,615590,EUR,52955,499996,2044,0.1059108472867783,0.03859881031064111,0.004088032704261634,40-55,M,jenniferpace,lisa26@gmail.com,Bobby Mcfarland,M,24
4421,BYU,2016-10-28,2017-02-05,100,Friday,883425,USD,29078,500002,124040,0.05815576737693049,4.265767934520944,0.24807900768396926,30-35,B,jenniferpace,lisa26@gmail.com,Bobby Mcfarland,M,24
4422,GRZ,2017-11-20,2019-06-22,579,Monday,873220,GBP,17180,500002,614312,0.03435986256054976,35.75739231664726,1.2286190855236578,30-45,F,jenniferpace,lisa26@gmail.com,Bobby Mcfarland,M,24
4423,KTR,2017-02-25,2017-06-16,111,Saturday,443335,EUR,13350,499998,439349,0.0267001068004272,32.91003745318352,0.8787015148060592,35-55,B,jenniferpace,lisa26@gmail.com,Bobby Mcfarland,M,24
4424,BYU,2018-06-18,2020-05-26,708,Monday,621071,GBP,31748,500000,321341,0.063496,10.121613959934484,0.642682,25-35,B,jenniferpace,lisa26@gmail.com,Bobby Mcfarland,M,24
4425,KTR,2018-06-30,2019-08-15,411,Saturday,199521,USD,19619,499998,12574,0.03923815695262781,0.6409093225954432,0.02514810059240237,30-35,F,jenniferpace,lisa26@gmail.com,Bobby Mcfarland,M,24
4426,BYU,2018-02-17,2020-01-18,700,Saturday,736270,GBP,79415,499998,383530,0.1588306353225413,4.829440282062583,0.767063068252273,30-45,F,jenniferpace,lisa26@gmail.com,Bobby Mcfarland,M,24
4427,KTR,2018-03-14,2019-02-14,337,Wednesday,953576,USD,50655,499997,680648,0.10131060786364718,13.436936136610404,1.3613041678250069,40-50,B,scottdevin,sherribowers@yahoo.com,Mr. Nicholas Stephens DDS,M,81
4428,BYU,2016-09-28,2017-07-15,290,Wednesday,261079,EUR,67680,500003,154541,0.13535918784487294,2.2834072104018914,0.3090801455191269,20-25,M,scottdevin,sherribowers@yahoo.com,Mr. Nicholas Stephens DDS,M,81
4429,BYU,2017-01-05,2017-10-13,281,Thursday,792060,USD,23253,499999,377199,0.04650609301218602,16.22151980389627,0.7543995087990176,45-65,F,scottdevin,sherribowers@yahoo.com,Mr. Nicholas Stephens DDS,M,81
4430,AKX,2017-09-10,2019-07-06,664,Sunday,466944,EUR,77168,499995,412988,0.15433754337543376,5.351803856520838,0.8259842598425984,25-30,F,scottdevin,sherribowers@yahoo.com,Mr. Nicholas Stephens DDS,M,81
4431,AKX,2018-07-18,2020-06-23,706,Wednesday,289656,USD,34426,500000,125507,0.068852,3.645703828501714,0.251014,35-40,M,scottdevin,sherribowers@yahoo.com,Mr. Nicholas Stephens DDS,M,81
4432,GRZ,2017-01-09,2018-10-30,659,Monday,267616,USD,80162,500001,175163,0.1603236793526413,2.1851126468900475,0.3503252993494013,25-45,M,gailchapman,amandalambert@yahoo.com,Debra Owens,F,75
4433,BYU,2017-02-17,2018-03-26,402,Friday,930586,USD,16496,500000,546442,0.032992,33.12572744907857,1.092884,30-45,B,gailchapman,amandalambert@yahoo.com,Debra Owens,F,75
4434,AKX,2018-03-25,2018-09-30,189,Sunday,412341,USD,16304,500001,229976,0.03260793478413043,14.10549558390579,0.4599510800978398,35-55,M,gailchapman,amandalambert@yahoo.com,Debra Owens,F,75
4435,AKX,2017-10-04,2017-11-17,44,Wednesday,768320,USD,28928,499996,10053,0.05785646285170282,0.34751797566371684,0.020106160849286795,40-55,M,gailchapman,amandalambert@yahoo.com,Debra Owens,F,75
4436,BYU,2018-06-28,2020-05-29,701,Thursday,811813,USD,77622,499997,578119,0.15524493146958881,7.447875602277705,1.1562449374696249,35-40,B,gailchapman,amandalambert@yahoo.com,Debra Owens,F,75
4437,AKX,2018-11-02,2019-12-30,423,Friday,885732,GBP,73334,499999,600038,0.14666829333658668,8.18226197943655,1.2000784001568003,35-55,B,gailchapman,amandalambert@yahoo.com,Debra Owens,F,75
4438,AKX,2017-11-13,2018-11-04,356,Monday,632403,GBP,31072,499999,215615,0.06214412428824858,6.939205715756952,0.43123086246172493,40-45,M,gailchapman,amandalambert@yahoo.com,Debra Owens,F,75
4439,BYU,2016-09-13,2017-12-20,463,Tuesday,418542,EUR,54370,499999,384540,0.10874021748043496,7.072650358653669,0.7690815381630763,30-40,B,gailchapman,amandalambert@yahoo.com,Debra Owens,F,75
4440,KTR,2017-07-05,2018-08-06,397,Wednesday,244848,GBP,83242,499999,27743,0.16648433296866594,0.33328127627880155,0.05548611097222195,40-60,M,michaeltanner,tramirez@schultz-cook.com,Robert Young,M,46
4441,KTR,2017-12-18,2018-04-05,108,Monday,477112,EUR,72439,500003,25854,0.1448771307372156,0.35690719087784206,0.051707689753861474,40-50,F,michaeltanner,tramirez@schultz-cook.com,Robert Young,M,46
4442,AKX,2017-06-12,2018-04-19,311,Monday,263460,GBP,87605,500001,159700,0.17520964958070084,1.8229553107699332,0.3193993612012776,45-60,F,simmonsmichelle,phamdarlene@yahoo.com,Heather Burton,F,66
4443,GRZ,2016-08-25,2017-09-16,387,Thursday,355234,EUR,33833,499998,209122,0.06766627066508266,6.181006709425708,0.41824567298269194,40-65,M,simmonsmichelle,phamdarlene@yahoo.com,Heather Burton,F,66
4444,AKX,2018-03-17,2019-12-13,636,Saturday,671459,EUR,28215,500003,330862,0.056429661422031464,11.726457558036506,0.6617200296798219,25-35,F,simmonsmichelle,phamdarlene@yahoo.com,Heather Burton,F,66
4445,GRZ,2018-03-13,2018-04-08,26,Tuesday,910920,GBP,24724,500002,764397,0.049447802208791164,30.91720595372917,1.5287878848484606,35-50,M,simmonsmichelle,phamdarlene@yahoo.com,Heather Burton,F,66
4446,BYU,2018-11-02,2018-07-13,-112,Friday,375569,GBP,45996,499996,211103,0.09199273594188753,4.589594747369336,0.4222093776750214,25-40,B,simmonsmichelle,phamdarlene@yahoo.com,Heather Burton,F,66
4447,AKX,2018-03-29,2020-02-03,676,Thursday,23219,USD,22486,499998,19312,0.04497217988871956,0.8588455038690741,0.038624154496617984,40-55,M,simmonsmichelle,phamdarlene@yahoo.com,Heather Burton,F,66
4448,AKX,2017-01-21,2018-05-09,473,Saturday,220551,EUR,58047,499999,190088,0.11609423218846437,3.2747256533498716,0.3801767603535207,35-40,M,simmonsmichelle,phamdarlene@yahoo.com,Heather Burton,F,66
4449,KTR,2017-12-05,2019-02-23,445,Tuesday,877399,GBP,30641,499999,801108,0.06128212256424513,26.144969158970007,1.602219204438409,25-35,F,simmonsmichelle,phamdarlene@yahoo.com,Heather Burton,F,66
4450,AKX,2017-08-10,2019-01-23,531,Thursday,336833,GBP,42643,499997,318998,0.08528651171907031,7.480665056398471,0.637999827998968,35-55,B,danieljohnson,mclaughlinjanice@graham.biz,Billy Morris,M,85
4451,GRZ,2017-10-29,2018-01-29,92,Sunday,979336,USD,33163,499998,862015,0.06632626530506122,25.9932756385128,1.7240368961475845,35-55,B,danieljohnson,mclaughlinjanice@graham.biz,Billy Morris,M,85
4452,GRZ,2016-12-15,2017-01-31,47,Thursday,275440,EUR,71233,499997,32359,0.1424668548011288,0.4542697906869007,0.06471838831032986,30-35,M,danieljohnson,mclaughlinjanice@graham.biz,Billy Morris,M,85
4453,AKX,2018-11-07,2020-06-05,576,Wednesday,809630,USD,12224,500002,558684,0.024447902208391166,45.7038612565445,1.1173635305458778,30-45,F,cortega,marshallmichelle@king-hunt.com,Thomas Solis,M,66
4454,GRZ,2016-08-31,2016-12-30,121,Wednesday,909950,GBP,21621,499999,431070,0.04324208648417297,19.937560704870265,0.8621417242834486,35-40,F,cortega,marshallmichelle@king-hunt.com,Thomas Solis,M,66
4455,AKX,2018-05-30,2020-01-02,582,Wednesday,652167,GBP,82487,499998,197109,0.1649746598986396,2.3895765393334707,0.3942195768783075,35-40,F,cortega,marshallmichelle@king-hunt.com,Thomas Solis,M,66
4456,GRZ,2017-03-13,2019-04-03,751,Monday,135258,USD,9879,499998,80451,0.01975807903231613,8.143638020042514,0.16090264361057444,35-55,B,cortega,marshallmichelle@king-hunt.com,Thomas Solis,M,66
4457,AKX,2018-01-06,2018-10-08,275,Saturday,397284,EUR,85595,499997,336328,0.17119102714616288,3.929294935451837,0.6726600359602157,30-35,M,cortega,marshallmichelle@king-hunt.com,Thomas Solis,M,66
4458,KTR,2017-04-12,2018-06-27,441,Wednesday,677912,GBP,24064,499999,256823,0.048128096256192514,10.672498337765957,0.5136470272940545,25-40,B,cortega,marshallmichelle@king-hunt.com,Thomas Solis,M,66
4459,AKX,2017-07-08,2018-09-13,432,Saturday,889488,EUR,80434,500001,641055,0.16086767826464346,7.969950518437477,1.2821074357851285,35-55,B,cortega,marshallmichelle@king-hunt.com,Thomas Solis,M,66
4460,GRZ,2017-04-08,2018-06-05,423,Saturday,135496,USD,41627,500003,122242,0.08325350047899713,2.936603646671631,0.24448253310480136,20-25,F,cortega,marshallmichelle@king-hunt.com,Thomas Solis,M,66
4461,GRZ,2018-10-02,2018-09-23,-9,Tuesday,428625,GBP,34046,499997,218816,0.06809240855445133,6.427069259237502,0.43763462580775486,30-55,M,traviswhitney,mhowell@hotmail.com,David Vargas,M,36
4462,GRZ,2018-05-22,2019-04-23,336,Tuesday,653705,EUR,10903,500001,633954,0.021805956388087223,58.14491424378611,1.2679054641890717,40-50,B,traviswhitney,mhowell@hotmail.com,David Vargas,M,36
4463,BYU,2016-12-20,2017-06-10,172,Tuesday,748386,USD,74842,499998,684367,0.14968459873839496,9.144157024130836,1.3687394749578998,25-35,F,traviswhitney,mhowell@hotmail.com,David Vargas,M,36
4464,KTR,2017-09-02,2017-04-29,-126,Saturday,885547,GBP,29992,499999,740233,0.059984119968239935,24.68101493731662,1.4804689609379218,35-40,B,traviswhitney,mhowell@hotmail.com,David Vargas,M,36
4465,AKX,2017-09-18,2018-06-29,284,Monday,264349,EUR,84208,500002,59412,0.16841532633869463,0.7055386661599848,0.11882352470590117,20-35,M,traviswhitney,mhowell@hotmail.com,David Vargas,M,36
4466,GRZ,2017-04-18,2019-04-02,714,Tuesday,567755,GBP,19575,499999,253601,0.0391500783001566,12.955351213282247,0.5072030144060288,30-50,B,traviswhitney,mhowell@hotmail.com,David Vargas,M,36
4467,AKX,2018-11-03,2019-08-14,284,Saturday,891598,USD,22554,500000,473165,0.045108,20.979205462445687,0.94633,20-30,M,traviswhitney,mhowell@hotmail.com,David Vargas,M,36
4468,AKX,2016-12-13,2017-12-07,359,Tuesday,795245,USD,28999,499998,640020,0.05799823199292797,22.07041622124901,1.2800451201804808,40-45,B,dorseykaren,carmen20@castillo.com,Amber Hicks,F,88
4469,GRZ,2016-08-15,2016-05-11,-96,Monday,303510,EUR,46867,500002,257651,0.09373362506549973,5.497492905455864,0.5152999388002448,35-45,M,dorseykaren,carmen20@castillo.com,Amber Hicks,F,88
4470,GRZ,2017-05-22,2019-01-22,610,Monday,908629,EUR,29319,500000,752084,0.058638,25.651761656263858,1.504168,30-50,B,carlsonerica,danielgarza@tanner.net,Briana Bishop,F,44
4471,GRZ,2016-08-23,2018-03-26,580,Tuesday,897811,EUR,53017,500001,109887,0.10603378793242413,2.0726748024218646,0.2197735604528791,40-60,B,carlsonerica,danielgarza@tanner.net,Briana Bishop,F,44
4472,AKX,2017-02-10,2018-10-31,628,Friday,443638,EUR,57359,500000,371566,0.114718,6.477902334420056,0.743132,40-55,B,nicole40,williamsamber@gmail.com,Daniel Baker,M,69
4473,GRZ,2016-08-15,2016-10-10,56,Monday,70289,GBP,25083,499999,14852,0.05016610033220066,0.5921141809193478,0.029704059408118818,35-45,B,nicole40,williamsamber@gmail.com,Daniel Baker,M,69
4474,KTR,2018-02-21,2019-03-26,398,Wednesday,383526,USD,47249,499999,211732,0.09449818899637799,4.481195369214163,0.4234648469296939,35-40,M,xmitchell,nicolelin@mitchell-mcconnell.biz,Tonya Sullivan,F,71
4475,BYU,2016-08-27,2017-03-17,202,Saturday,583166,GBP,41396,500002,397313,0.08279166883332467,9.597859696589042,0.794622821508714,25-45,F,xmitchell,nicolelin@mitchell-mcconnell.biz,Tonya Sullivan,F,71
4476,BYU,2017-10-07,2019-02-04,485,Saturday,210711,GBP,63413,499996,6215,0.12682701461611692,0.09800829482913598,0.012430099440795527,40-50,B,xmitchell,nicolelin@mitchell-mcconnell.biz,Tonya Sullivan,F,71
4477,AKX,2018-04-13,2019-05-01,383,Friday,26762,EUR,58051,499996,3953,0.11610292882343058,0.06809529551601179,0.007906063248505988,30-40,F,xmitchell,nicolelin@mitchell-mcconnell.biz,Tonya Sullivan,F,71
4478,GRZ,2016-10-28,2018-03-30,518,Friday,558865,EUR,5768,500004,455492,0.011535907712738299,78.96879334257974,0.9109767121863025,40-45,F,xmitchell,nicolelin@mitchell-mcconnell.biz,Tonya Sullivan,F,71
4479,AKX,2017-02-16,2018-04-08,416,Thursday,386222,USD,28460,499995,221745,0.05692056920569206,7.791461700632467,0.4434944349443494,40-45,F,xmitchell,nicolelin@mitchell-mcconnell.biz,Tonya Sullivan,F,71
4480,GRZ,2018-10-01,2019-06-05,247,Monday,655121,USD,49432,500002,87855,0.09886360454558182,1.7772900145654638,0.17570929716281136,20-25,M,xmitchell,nicolelin@mitchell-mcconnell.biz,Tonya Sullivan,F,71
4481,BYU,2018-04-05,2019-02-12,313,Thursday,275095,USD,68454,500001,55814,0.13690772618454763,0.8153504543196891,0.11162777674444652,40-50,B,xmitchell,nicolelin@mitchell-mcconnell.biz,Tonya Sullivan,F,71
4482,BYU,2016-07-10,2018-01-25,564,Sunday,71645,EUR,23080,499998,50836,0.046160184640738566,2.2025996533795493,0.10167240668962677,20-45,F,jennifersmith,kennedymary@goodman.com,Rebecca Jones,F,44
4483,GRZ,2017-06-22,2018-02-20,243,Thursday,660659,EUR,55870,499997,148171,0.11174067044402267,2.6520672990871668,0.2963437780626684,30-55,M,jennifersmith,kennedymary@goodman.com,Rebecca Jones,F,44
4484,BYU,2017-05-15,2017-07-24,70,Monday,874899,EUR,73319,499997,366300,0.146638879833279,4.995976486313234,0.7326043956263738,40-50,B,jennifersmith,kennedymary@goodman.com,Rebecca Jones,F,44
4485,KTR,2018-03-28,2020-01-19,662,Wednesday,80303,GBP,31909,500000,7870,0.063818,0.24663887931304648,0.01574,20-35,F,anthonyvillarreal,laurenwilliams@gould.net,Theresa Myers,F,20
4486,GRZ,2016-11-14,2018-10-29,714,Monday,156465,EUR,41833,500001,136464,0.08366583266833466,3.2621136423397794,0.27292745414509173,20-25,M,anthonyvillarreal,laurenwilliams@gould.net,Theresa Myers,F,20
4487,GRZ,2018-06-21,2020-04-23,672,Thursday,776309,EUR,15518,499996,49721,0.03103624828998632,3.204085578038407,0.09944279554236433,25-40,M,anthonyvillarreal,laurenwilliams@gould.net,Theresa Myers,F,20
4488,KTR,2017-08-27,2019-05-18,629,Sunday,98429,USD,19493,499998,68529,0.03898615594462378,3.5155696916841945,0.13705854823419295,25-30,B,anthonyvillarreal,laurenwilliams@gould.net,Theresa Myers,F,20
4489,KTR,2018-05-30,2019-05-23,358,Wednesday,872355,GBP,16139,500003,682463,0.032277806333162004,42.286572897949064,1.364917810493137,40-60,B,anthonyvillarreal,laurenwilliams@gould.net,Theresa Myers,F,20
4490,AKX,2018-04-29,2018-07-11,73,Sunday,129771,GBP,77641,500002,75714,0.1552813788744845,0.9751806390953234,0.15142739429042285,45-60,B,scarpenter,hopkinsbridget@galvan-morris.org,Amber Meyer,F,51
4491,KTR,2017-01-31,2018-10-30,637,Tuesday,393310,USD,12823,499998,35071,0.025646102584410337,2.7350074085627387,0.07014228056912228,40-60,B,scarpenter,hopkinsbridget@galvan-morris.org,Amber Meyer,F,51
4492,BYU,2016-05-09,2017-04-15,341,Monday,480768,USD,22480,500001,318735,0.04495991008017984,14.178603202846976,0.6374687250625499,40-60,B,gjacobson,marilyn10@hotmail.com,Mario Anderson,M,87
4493,BYU,2017-10-26,2019-01-26,457,Thursday,351425,GBP,39024,500000,193776,0.078048,4.9655596555965555,0.387552,25-30,B,gjacobson,marilyn10@hotmail.com,Mario Anderson,M,87
4494,AKX,2017-09-09,2018-10-10,396,Saturday,300119,USD,24063,499998,275904,0.048126192504770016,11.46590200723102,0.551810207240829,35-40,B,nicole07,pamwilliams@yahoo.com,Candice Hunter MD,F,22
4495,GRZ,2017-07-09,2017-10-22,105,Sunday,633039,GBP,57358,500002,526488,0.11471554113783546,9.178981136022873,1.0529717881128475,35-45,F,nicole07,pamwilliams@yahoo.com,Candice Hunter MD,F,22
4496,AKX,2016-08-17,2017-04-29,255,Wednesday,689017,USD,31541,499997,256877,0.06308237849427097,8.144224977014046,0.5137570825424953,20-25,B,nicole07,pamwilliams@yahoo.com,Candice Hunter MD,F,22
